1,0,1,0;
5443 5444,0 0,1 0,0;5443 5444,0 0,0 1,0;
5444 5445,0 0,1 0,0;5444 5445,0 0,0 1,0;
1241 5445,0 0,1 0,0;1241 5445,0 0,0 1,0;
1241,0,1,0;
3243 5446,0 0,1 0,0;3243 5446,0 0,0 1,0;
5446 5447,0 0,1 0,0;5446 5447,0 0,0 1,0;
5447 5448,0 0,1 0,0;5447 5448,0 0,0 1,0;
5448 5449,0 0,1 0,0;5448 5449,0 0,0 1,0;
5449 5450,0 0,1 0,0;5449 5450,0 0,0 1,0;
5450 5451,0 0,1 0,0;5450 5451,0 0,0 1,0;
5451 5452,0 0,1 0,0;5451 5452,0 0,0 1,0;
5452 5453,0 0,1 0,0;5452 5453,0 0,0 1,0;
5453 5454,0 0,1 0,0;5453 5454,0 0,0 1,0;
5454 5455,0 0,1 0,0;5454 5455,0 0,0 1,0;
5455 5456,0 0,1 0,0;5455 5456,0 0,0 1,0;
5456 5457,0 0,1 0,0;5456 5457,0 0,0 1,0;
5457 5458,0 0,1 0,0;5457 5458,0 0,0 1,0;
5458 5459,0 0,1 0,0;5458 5459,0 0,0 1,0;
5459 5460,0 0,1 0,0;5459 5460,0 0,0 1,0;
5460 5461,0 0,1 0,0;5460 5461,0 0,0 1,0;
5461 5462,0 0,1 0,0;5461 5462,0 0,0 1,0;
5462 5463,0 0,1 0,0;5462 5463,0 0,0 1,0;
5463 5464,0 0,1 0,0;5463 5464,0 0,0 1,0;
5464 5465,0 0,1 0,0;5464 5465,0 0,0 1,0;
1242 5465,0 0,1 0,0;1242 5465,0 0,0 1,0;
1242,0,1,0;
496 5466,0 0,1 0,0;496 5466,0 0,0 1,0;
1244 5466,0 0,1 0,0;1244 5466,0 0,0 1,0;
1244 1245 1246,0 1 2,1 1 1,1.1165410635509911;1244 1245 1246,0 0 1,1 0 1,1.1165410635509911;1244 1245 1246,0 0 1,0 1 1,1.1165410635509911;1244 1245 1246,0 1 0,1 1 0,1.1165410635509911;1244 1245 1246,0 1 0,0 1 1,1.1165410635509911;1244 1245 1246,0 1 1,1 1 0,1.1165410635509911;1244 1245 1246,0 1 1,1 0 1,1.1165410635509911;1244 1245 1246,0 0 0,1 0 0,1.1165410635509911;1244 1245 1246,0 0 0,0 1 0,1.1165410635509911;1244 1245 1246,0 0 0,0 0 1,1.1165410635509911;
1245 5467,0 0,1 0,0;1245 5467,0 0,0 1,0;
5467 5468,0 0,1 0,0;5467 5468,0 0,0 1,0;
5468 5469,0 0,1 0,0;5468 5469,0 0,0 1,0;
5469 5470,0 0,1 0,0;5469 5470,0 0,0 1,0;
5470 5471,0 0,1 0,0;5470 5471,0 0,0 1,0;
5471 5472,0 0,1 0,0;5471 5472,0 0,0 1,0;
5472 5473,0 0,1 0,0;5472 5473,0 0,0 1,0;
5473 5474,0 0,1 0,0;5473 5474,0 0,0 1,0;
1248 5474,0 0,1 0,0;1248 5474,0 0,0 1,0;
1248,0,1,0;
1047 5475,0 0,1 0,0;1047 5475,0 0,0 1,0;
5475 5476,0 0,1 0,0;5475 5476,0 0,0 1,0;
5476 5477,0 0,1 0,0;5476 5477,0 0,0 1,0;
5477 5478,0 0,1 0,0;5477 5478,0 0,0 1,0;
5478 5479,0 0,1 0,0;5478 5479,0 0,0 1,0;
5479 5480,0 0,1 0,0;5479 5480,0 0,0 1,0;
5480 5481,0 0,1 0,0;5480 5481,0 0,0 1,0;
5481 5482,0 0,1 0,0;5481 5482,0 0,0 1,0;
5482 5483,0 0,1 0,0;5482 5483,0 0,0 1,0;
5483 5484,0 0,1 0,0;5483 5484,0 0,0 1,0;
1250 5484,0 0,1 0,0;1250 5484,0 0,0 1,0;
1250,0,1,0;
1251 5057,0 0,1 0,0;1251 5057,0 0,0 1,0;
1251 1252 1253,0 1 2,1 1 1,1.1165410635509911;1251 1252 1253,0 0 1,1 0 1,1.1165410635509911;1251 1252 1253,0 0 1,0 1 1,1.1165410635509911;1251 1252 1253,0 1 0,1 1 0,1.1165410635509911;1251 1252 1253,0 1 0,0 1 1,1.1165410635509911;1251 1252 1253,0 1 1,1 1 0,1.1165410635509911;1251 1252 1253,0 1 1,1 0 1,1.1165410635509911;1251 1252 1253,0 0 0,1 0 0,1.1165410635509911;1251 1252 1253,0 0 0,0 1 0,1.1165410635509911;1251 1252 1253,0 0 0,0 0 1,1.1165410635509911;
1252 5485,0 0,1 0,0;1252 5485,0 0,0 1,0;
5485 5486,0 0,1 0,0;5485 5486,0 0,0 1,0;
5486 5487,0 0,1 0,0;5486 5487,0 0,0 1,0;
5487 5488,0 0,1 0,0;5487 5488,0 0,0 1,0;
5488 5489,0 0,1 0,0;5488 5489,0 0,0 1,0;
5489 5490,0 0,1 0,0;5489 5490,0 0,0 1,0;
1255 5490,0 0,1 0,0;1255 5490,0 0,0 1,0;
1255,0,1,0;
1253 5491,0 0,1 0,0;1253 5491,0 0,0 1,0;
5491 5492,0 0,1 0,0;5491 5492,0 0,0 1,0;
5492 5493,0 0,1 0,0;5492 5493,0 0,0 1,0;
5493 5494,0 0,1 0,0;5493 5494,0 0,0 1,0;
5494 5495,0 0,1 0,0;5494 5495,0 0,0 1,0;
5495 5496,0 0,1 0,0;5495 5496,0 0,0 1,0;
5496 5497,0 0,1 0,0;5496 5497,0 0,0 1,0;
5497 5498,0 0,1 0,0;5497 5498,0 0,0 1,0;
5498 5499,0 0,1 0,0;5498 5499,0 0,0 1,0;
5499 5500,0 0,1 0,0;5499 5500,0 0,0 1,0;
5500 5501,0 0,1 0,0;5500 5501,0 0,0 1,0;
5501 5502,0 0,1 0,0;5501 5502,0 0,0 1,0;
5502 5503,0 0,1 0,0;5502 5503,0 0,0 1,0;
5503 5504,0 0,1 0,0;5503 5504,0 0,0 1,0;
1257 5504,0 0,1 0,0;1257 5504,0 0,0 1,0;
1257,0,1,0;
534 5505,0 0,1 0,0;534 5505,0 0,0 1,0;
5505 5506,0 0,1 0,0;5505 5506,0 0,0 1,0;
5506 5507,0 0,1 0,0;5506 5507,0 0,0 1,0;
1038 5507,0 0,1 0,0;1038 5507,0 0,0 1,0;
1039 5508,0 0,1 0,0;1039 5508,0 0,0 1,0;
5508 5509,0 0,1 0,0;5508 5509,0 0,0 1,0;
5509 5510,0 0,1 0,0;5509 5510,0 0,0 1,0;
1260 5510,0 0,1 0,0;1260 5510,0 0,0 1,0;
1260,0,1,0;
3310 5511,0 0,1 0,0;3310 5511,0 0,0 1,0;
1261 5511,0 0,1 0,0;1261 5511,0 0,0 1,0;
1261,0,1,0;
1246 5512,0 0,1 0,0;1246 5512,0 0,0 1,0;
5512 5513,0 0,1 0,0;5512 5513,0 0,0 1,0;
5513 5514,0 0,1 0,0;5513 5514,0 0,0 1,0;
5514 5515,0 0,1 0,0;5514 5515,0 0,0 1,0;
5515 5516,0 0,1 0,0;5515 5516,0 0,0 1,0;
5516 5517,0 0,1 0,0;5516 5517,0 0,0 1,0;
5517 5518,0 0,1 0,0;5517 5518,0 0,0 1,0;
1263 5518,0 0,1 0,0;1263 5518,0 0,0 1,0;
1263,0,1,0;
4531 5519,0 0,1 0,0;4531 5519,0 0,0 1,0;
5519 5520,0 0,1 0,0;5519 5520,0 0,0 1,0;
5520 5521,0 0,1 0,0;5520 5521,0 0,0 1,0;
5521 5522,0 0,1 0,0;5521 5522,0 0,0 1,0;
5522 5523,0 0,1 0,0;5522 5523,0 0,0 1,0;
5523 5524,0 0,1 0,0;5523 5524,0 0,0 1,0;
5524 5525,0 0,1 0,0;5524 5525,0 0,0 1,0;
5525 5526,0 0,1 0,0;5525 5526,0 0,0 1,0;
921 5526,0 0,1 0,0;921 5526,0 0,0 1,0;
1043 5527,0 0,1 0,0;1043 5527,0 0,0 1,0;
5527 5528,0 0,1 0,0;5527 5528,0 0,0 1,0;
5528 5529,0 0,1 0,0;5528 5529,0 0,0 1,0;
5529 5530,0 0,1 0,0;5529 5530,0 0,0 1,0;
5530 5531,0 0,1 0,0;5530 5531,0 0,0 1,0;
5531 5532,0 0,1 0,0;5531 5532,0 0,0 1,0;
1265 5532,0 0,1 0,0;1265 5532,0 0,0 1,0;
1265,0,1,0;
917 5533,0 0,1 0,0;917 5533,0 0,0 1,0;
5533 5534,0 0,1 0,0;5533 5534,0 0,0 1,0;
5534 5535,0 0,1 0,0;5534 5535,0 0,0 1,0;
5535 5536,0 0,1 0,0;5535 5536,0 0,0 1,0;
1267 5536,0 0,1 0,0;1267 5536,0 0,0 1,0;
1267,0,1,0;
697 5537,0 0,1 0,0;697 5537,0 0,0 1,0;
5537 5538,0 0,1 0,0;5537 5538,0 0,0 1,0;
5538 5539,0 0,1 0,0;5538 5539,0 0,0 1,0;
5539 5540,0 0,1 0,0;5539 5540,0 0,0 1,0;
5540 5541,0 0,1 0,0;5540 5541,0 0,0 1,0;
5541 5542,0 0,1 0,0;5541 5542,0 0,0 1,0;
5542 5543,0 0,1 0,0;5542 5543,0 0,0 1,0;
5543 5544,0 0,1 0,0;5543 5544,0 0,0 1,0;
5544 5545,0 0,1 0,0;5544 5545,0 0,0 1,0;
5545 5546,0 0,1 0,0;5545 5546,0 0,0 1,0;
5546 5547,0 0,1 0,0;5546 5547,0 0,0 1,0;
5547 5548,0 0,1 0,0;5547 5548,0 0,0 1,0;
1269 5548,0 0,1 0,0;1269 5548,0 0,0 1,0;
1269,0,1,0;
3775 5549,0 0,1 0,0;3775 5549,0 0,0 1,0;
5549 5550,0 0,1 0,0;5549 5550,0 0,0 1,0;
5550 5551,0 0,1 0,0;5550 5551,0 0,0 1,0;
5551 5552,0 0,1 0,0;5551 5552,0 0,0 1,0;
5552 5553,0 0,1 0,0;5552 5553,0 0,0 1,0;
5553 5554,0 0,1 0,0;5553 5554,0 0,0 1,0;
5554 5555,0 0,1 0,0;5554 5555,0 0,0 1,0;
5555 5556,0 0,1 0,0;5555 5556,0 0,0 1,0;
5556 5557,0 0,1 0,0;5556 5557,0 0,0 1,0;
5557 5558,0 0,1 0,0;5557 5558,0 0,0 1,0;
5558 5559,0 0,1 0,0;5558 5559,0 0,0 1,0;
5559 5560,0 0,1 0,0;5559 5560,0 0,0 1,0;
5560 5561,0 0,1 0,0;5560 5561,0 0,0 1,0;
5561 5562,0 0,1 0,0;5561 5562,0 0,0 1,0;
5562 5563,0 0,1 0,0;5562 5563,0 0,0 1,0;
5563 5564,0 0,1 0,0;5563 5564,0 0,0 1,0;
5564 5565,0 0,1 0,0;5564 5565,0 0,0 1,0;
5565 5566,0 0,1 0,0;5565 5566,0 0,0 1,0;
5566 5567,0 0,1 0,0;5566 5567,0 0,0 1,0;
5567 5568,0 0,1 0,0;5567 5568,0 0,0 1,0;
5568 5569,0 0,1 0,0;5568 5569,0 0,0 1,0;
5569 5570,0 0,1 0,0;5569 5570,0 0,0 1,0;
5570 5571,0 0,1 0,0;5570 5571,0 0,0 1,0;
5571 5572,0 0,1 0,0;5571 5572,0 0,0 1,0;
5572 5573,0 0,1 0,0;5572 5573,0 0,0 1,0;
1270 5573,0 0,1 0,0;1270 5573,0 0,0 1,0;
1270 1271 1272,0 1 2,1 1 1,1.1165410635509911;1270 1271 1272,0 0 1,1 0 1,1.1165410635509911;1270 1271 1272,0 0 1,0 1 1,1.1165410635509911;1270 1271 1272,0 1 0,0 1 1,1.1165410635509911;1270 1271 1272,0 1 0,1 1 0,1.1165410635509911;1270 1271 1272,0 1 1,1 0 1,1.1165410635509911;1270 1271 1272,0 1 1,1 1 0,1.1165410635509911;1270 1271 1272,0 0 0,0 0 1,1.1165410635509911;1270 1271 1272,0 0 0,1 0 0,1.1165410635509911;1270 1271 1272,0 0 0,0 1 0,1.1165410635509911;
1271 5574,0 0,1 0,0;1271 5574,0 0,0 1,0;
5574 5575,0 0,1 0,0;5574 5575,0 0,0 1,0;
5575 5576,0 0,1 0,0;5575 5576,0 0,0 1,0;
5576 5577,0 0,1 0,0;5576 5577,0 0,0 1,0;
5577 5578,0 0,1 0,0;5577 5578,0 0,0 1,0;
5578 5579,0 0,1 0,0;5578 5579,0 0,0 1,0;
5579 5580,0 0,1 0,0;5579 5580,0 0,0 1,0;
5580 5581,0 0,1 0,0;5580 5581,0 0,0 1,0;
5581 5582,0 0,1 0,0;5581 5582,0 0,0 1,0;
5582 5583,0 0,1 0,0;5582 5583,0 0,0 1,0;
5583 5584,0 0,1 0,0;5583 5584,0 0,0 1,0;
5584 5585,0 0,1 0,0;5584 5585,0 0,0 1,0;
5585 5586,0 0,1 0,0;5585 5586,0 0,0 1,0;
5586 5587,0 0,1 0,0;5586 5587,0 0,0 1,0;
5587 5588,0 0,1 0,0;5587 5588,0 0,0 1,0;
5588 5589,0 0,1 0,0;5588 5589,0 0,0 1,0;
5589 5590,0 0,1 0,0;5589 5590,0 0,0 1,0;
5590 5591,0 0,1 0,0;5590 5591,0 0,0 1,0;
5591 5592,0 0,1 0,0;5591 5592,0 0,0 1,0;
5592 5593,0 0,1 0,0;5592 5593,0 0,0 1,0;
5593 5594,0 0,1 0,0;5593 5594,0 0,0 1,0;
5594 5595,0 0,1 0,0;5594 5595,0 0,0 1,0;
5595 5596,0 0,1 0,0;5595 5596,0 0,0 1,0;
5596 5597,0 0,1 0,0;5596 5597,0 0,0 1,0;
5597 5598,0 0,1 0,0;5597 5598,0 0,0 1,0;
5598 5599,0 0,1 0,0;5598 5599,0 0,0 1,0;
5599 5600,0 0,1 0,0;5599 5600,0 0,0 1,0;
5600 5601,0 0,1 0,0;5600 5601,0 0,0 1,0;
5601 5602,0 0,1 0,0;5601 5602,0 0,0 1,0;
5602 5603,0 0,1 0,0;5602 5603,0 0,0 1,0;
5603 5604,0 0,1 0,0;5603 5604,0 0,0 1,0;
5604 5605,0 0,1 0,0;5604 5605,0 0,0 1,0;
5605 5606,0 0,1 0,0;5605 5606,0 0,0 1,0;
5606 5607,0 0,1 0,0;5606 5607,0 0,0 1,0;
1274 5607,0 0,1 0,0;1274 5607,0 0,0 1,0;
1274,0,1,0;
1272 5608,0 0,1 0,0;1272 5608,0 0,0 1,0;
5608 5609,0 0,1 0,0;5608 5609,0 0,0 1,0;
5609 5610,0 0,1 0,0;5609 5610,0 0,0 1,0;
5610 5611,0 0,1 0,0;5610 5611,0 0,0 1,0;
5611 5612,0 0,1 0,0;5611 5612,0 0,0 1,0;
5612 5613,0 0,1 0,0;5612 5613,0 0,0 1,0;
5613 5614,0 0,1 0,0;5613 5614,0 0,0 1,0;
5614 5615,0 0,1 0,0;5614 5615,0 0,0 1,0;
5615 5616,0 0,1 0,0;5615 5616,0 0,0 1,0;
5616 5617,0 0,1 0,0;5616 5617,0 0,0 1,0;
5617 5618,0 0,1 0,0;5617 5618,0 0,0 1,0;
5618 5619,0 0,1 0,0;5618 5619,0 0,0 1,0;
5619 5620,0 0,1 0,0;5619 5620,0 0,0 1,0;
1276 5620,0 0,1 0,0;1276 5620,0 0,0 1,0;
1276,0,1,0;
670 5621,0 0,1 0,0;670 5621,0 0,0 1,0;
5621 5622,0 0,1 0,0;5621 5622,0 0,0 1,0;
5622 5623,0 0,1 0,0;5622 5623,0 0,0 1,0;
5623 5624,0 0,1 0,0;5623 5624,0 0,0 1,0;
5624 5625,0 0,1 0,0;5624 5625,0 0,0 1,0;
5625 5626,0 0,1 0,0;5625 5626,0 0,0 1,0;
5626 5627,0 0,1 0,0;5626 5627,0 0,0 1,0;
5627 5628,0 0,1 0,0;5627 5628,0 0,0 1,0;
5628 5629,0 0,1 0,0;5628 5629,0 0,0 1,0;
5629 5630,0 0,1 0,0;5629 5630,0 0,0 1,0;
5630 5631,0 0,1 0,0;5630 5631,0 0,0 1,0;
5631 5632,0 0,1 0,0;5631 5632,0 0,0 1,0;
5632 5633,0 0,1 0,0;5632 5633,0 0,0 1,0;
5633 5634,0 0,1 0,0;5633 5634,0 0,0 1,0;
5634 5635,0 0,1 0,0;5634 5635,0 0,0 1,0;
5635 5636,0 0,1 0,0;5635 5636,0 0,0 1,0;
5636 5637,0 0,1 0,0;5636 5637,0 0,0 1,0;
5637 5638,0 0,1 0,0;5637 5638,0 0,0 1,0;
1278 5638,0 0,1 0,0;1278 5638,0 0,0 1,0;
1278,0,1,0;
3777 5639,0 0,1 0,0;3777 5639,0 0,0 1,0;
5639 5640,0 0,1 0,0;5639 5640,0 0,0 1,0;
5640 5641,0 0,1 0,0;5640 5641,0 0,0 1,0;
5641 5642,0 0,1 0,0;5641 5642,0 0,0 1,0;
5642 5643,0 0,1 0,0;5642 5643,0 0,0 1,0;
5643 5644,0 0,1 0,0;5643 5644,0 0,0 1,0;
1279 5644,0 0,1 0,0;1279 5644,0 0,0 1,0;
1279,0,1,0;
417 633 1280,0 1 2,1 1 1,1.0130451236895155;417 633 1280,0 0 1,1 0 1,1.0064261472533218;417 633 1280,0 0 1,0 1 1,1.0056366179861047;417 633 1280,0 1 0,0 1 1,1.0038996761853327;417 633 1280,0 1 0,1 1 0,1.004135033622048;417 633 1280,0 1 1,1 0 1,1.0043519132729872;417 633 1280,0 1 1,1 1 0,1.0041358115447445;417 633 1280,0 0 0,0 0 1,1.0034574707141644;417 633 1280,0 0 0,1 0 0,1.0034383087564347;417 633 1280,0 0 0,0 1 0,1.0024684323140418;
688 5645,0 0,1 0,0;688 5645,0 0,0 1,0;
1282 5645,0 0,1 0,0;1282 5645,0 0,0 1,0;
1282,0,1,0;
3827 5646,0 0,1 0,0;3827 5646,0 0,0 1,0;
1283 5646,0 0,1 0,0;1283 5646,0 0,0 1,0;
1283,0,1,0;
692 5647,0 0,1 0,0;692 5647,0 0,0 1,0;
5647 5648,0 0,1 0,0;5647 5648,0 0,0 1,0;
5648 5649,0 0,1 0,0;5648 5649,0 0,0 1,0;
5649 5650,0 0,1 0,0;5649 5650,0 0,0 1,0;
5650 5651,0 0,1 0,0;5650 5651,0 0,0 1,0;
5651 5652,0 0,1 0,0;5651 5652,0 0,0 1,0;
5652 5653,0 0,1 0,0;5652 5653,0 0,0 1,0;
5653 5654,0 0,1 0,0;5653 5654,0 0,0 1,0;
5654 5655,0 0,1 0,0;5654 5655,0 0,0 1,0;
1285 5655,0 0,1 0,0;1285 5655,0 0,0 1,0;
1285,0,1,0;
5656 5657,0 0,1 0,0;5656 5657,0 0,0 1,0;
5656 5658,0 0,1 0,0;5656 5658,0 0,0 1,0;
5658 5659,0 0,1 0,0;5658 5659,0 0,0 1,0;
5659 5660,0 0,1 0,0;5659 5660,0 0,0 1,0;
5660 5661,0 0,1 0,0;5660 5661,0 0,0 1,0;
5661 5662,0 0,1 0,0;5661 5662,0 0,0 1,0;
5662 5663,0 0,1 0,0;5662 5663,0 0,0 1,0;
5663 5664,0 0,1 0,0;5663 5664,0 0,0 1,0;
1286 5664,0 0,1 0,0;1286 5664,0 0,0 1,0;
1286,0,1,0;
893 5665,0 0,1 0,0;893 5665,0 0,0 1,0;
5657 5665,0 0,1 0,0;5657 5665,0 0,0 1,0;
823 5666,0 0,1 0,0;823 5666,0 0,0 1,0;
5666 5667,0 0,1 0,0;5666 5667,0 0,0 1,0;
5667 5668,0 0,1 0,0;5667 5668,0 0,0 1,0;
5668 5669,0 0,1 0,0;5668 5669,0 0,0 1,0;
5669 5670,0 0,1 0,0;5669 5670,0 0,0 1,0;
5670 5671,0 0,1 0,0;5670 5671,0 0,0 1,0;
5671 5672,0 0,1 0,0;5671 5672,0 0,0 1,0;
5672 5673,0 0,1 0,0;5672 5673,0 0,0 1,0;
5673 5674,0 0,1 0,0;5673 5674,0 0,0 1,0;
5674 5675,0 0,1 0,0;5674 5675,0 0,0 1,0;
5675 5676,0 0,1 0,0;5675 5676,0 0,0 1,0;
1289 5676,0 0,1 0,0;1289 5676,0 0,0 1,0;
1289,0,1,0;
4329 5677,0 0,1 0,0;4329 5677,0 0,0 1,0;
1290 5677,0 0,1 0,0;1290 5677,0 0,0 1,0;
1290,0,1,0;
5231 5678,0 0,1 0,0;5231 5678,0 0,0 1,0;
1291 5678,0 0,1 0,0;1291 5678,0 0,0 1,0;
1291,0,1,0;
1149 5679,0 0,1 0,0;1149 5679,0 0,0 1,0;
5679 5680,0 0,1 0,0;5679 5680,0 0,0 1,0;
1293 5680,0 0,1 0,0;1293 5680,0 0,0 1,0;
1293,0,1,0;
1150 5681,0 0,1 0,0;1150 5681,0 0,0 1,0;
5681 5682,0 0,1 0,0;5681 5682,0 0,0 1,0;
5682 5683,0 0,1 0,0;5682 5683,0 0,0 1,0;
5683 5684,0 0,1 0,0;5683 5684,0 0,0 1,0;
5684 5685,0 0,1 0,0;5684 5685,0 0,0 1,0;
1295 5685,0 0,1 0,0;1295 5685,0 0,0 1,0;
1295,0,1,0;
161 5686,0 0,1 0,0;161 5686,0 0,0 1,0;
5686 5687,0 0,1 0,0;5686 5687,0 0,0 1,0;
5687 5688,0 0,1 0,0;5687 5688,0 0,0 1,0;
5688 5689,0 0,1 0,0;5688 5689,0 0,0 1,0;
5689 5690,0 0,1 0,0;5689 5690,0 0,0 1,0;
5690 5691,0 0,1 0,0;5690 5691,0 0,0 1,0;
5691 5692,0 0,1 0,0;5691 5692,0 0,0 1,0;
1297 5692,0 0,1 0,0;1297 5692,0 0,0 1,0;
1297 1298 1299,0 1 2,1 1 1,1.1165410635509911;1297 1298 1299,0 0 1,1 0 1,1.1165410635509911;1297 1298 1299,0 0 1,0 1 1,1.1165410635509911;1297 1298 1299,0 1 0,1 1 0,1.1165410635509911;1297 1298 1299,0 1 0,0 1 1,1.1165410635509911;1297 1298 1299,0 1 1,1 1 0,1.1165410635509911;1297 1298 1299,0 1 1,1 0 1,1.1165410635509911;1297 1298 1299,0 0 0,1 0 0,1.1165410635509911;1297 1298 1299,0 0 0,0 1 0,1.1165410635509911;1297 1298 1299,0 0 0,0 0 1,1.1165410635509911;
1298 5693,0 0,1 0,0;1298 5693,0 0,0 1,0;
5693 5694,0 0,1 0,0;5693 5694,0 0,0 1,0;
1301 5694,0 0,1 0,0;1301 5694,0 0,0 1,0;
1301,0,1,0;
1299 5695,0 0,1 0,0;1299 5695,0 0,0 1,0;
5695 5696,0 0,1 0,0;5695 5696,0 0,0 1,0;
1303 5696,0 0,1 0,0;1303 5696,0 0,0 1,0;
1303,0,1,0;
189,0,1,0;
980 5697,0 0,1 0,0;980 5697,0 0,0 1,0;
5697 5698,0 0,1 0,0;5697 5698,0 0,0 1,0;
5698 5699,0 0,1 0,0;5698 5699,0 0,0 1,0;
5699 5700,0 0,1 0,0;5699 5700,0 0,0 1,0;
5700 5701,0 0,1 0,0;5700 5701,0 0,0 1,0;
5701 5702,0 0,1 0,0;5701 5702,0 0,0 1,0;
1305 5702,0 0,1 0,0;1305 5702,0 0,0 1,0;
1305 1306 1307,0 1 2,1 1 1,1.1165410635509911;1305 1306 1307,0 0 1,1 0 1,1.1165410635509911;1305 1306 1307,0 0 1,0 1 1,1.1165410635509911;1305 1306 1307,0 1 0,1 1 0,1.1165410635509911;1305 1306 1307,0 1 0,0 1 1,1.1165410635509911;1305 1306 1307,0 1 1,1 1 0,1.1165410635509911;1305 1306 1307,0 1 1,1 0 1,1.1165410635509911;1305 1306 1307,0 0 0,1 0 0,1.1165410635509911;1305 1306 1307,0 0 0,0 1 0,1.1165410635509911;1305 1306 1307,0 0 0,0 0 1,1.1165410635509911;
1306 5703,0 0,1 0,0;1306 5703,0 0,0 1,0;
5703 5704,0 0,1 0,0;5703 5704,0 0,0 1,0;
1309 5704,0 0,1 0,0;1309 5704,0 0,0 1,0;
1309,0,1,0;
1307 5705,0 0,1 0,0;1307 5705,0 0,0 1,0;
5705 5706,0 0,1 0,0;5705 5706,0 0,0 1,0;
1311 5706,0 0,1 0,0;1311 5706,0 0,0 1,0;
1311 1312 1313,0 1 2,1 1 1,1.1165410635509911;1311 1312 1313,0 0 1,0 1 1,1.1165410635509911;1311 1312 1313,0 0 1,1 0 1,1.1165410635509911;1311 1312 1313,0 1 0,0 1 1,1.1165410635509911;1311 1312 1313,0 1 0,1 1 0,1.1165410635509911;1311 1312 1313,0 1 1,1 1 0,1.1165410635509911;1311 1312 1313,0 1 1,1 0 1,1.1165410635509911;1311 1312 1313,0 0 0,0 1 0,1.1165410635509911;1311 1312 1313,0 0 0,0 0 1,1.1165410635509911;1311 1312 1313,0 0 0,1 0 0,1.1165410635509911;
1312 5707,0 0,1 0,0;1312 5707,0 0,0 1,0;
5707 5708,0 0,1 0,0;5707 5708,0 0,0 1,0;
1315 5708,0 0,1 0,0;1315 5708,0 0,0 1,0;
1315,0,1,0;
1313 5709,0 0,1 0,0;1313 5709,0 0,0 1,0;
5709 5710,0 0,1 0,0;5709 5710,0 0,0 1,0;
5710 5711,0 0,1 0,0;5710 5711,0 0,0 1,0;
1317 5711,0 0,1 0,0;1317 5711,0 0,0 1,0;
1317,0,1,0;
981 5712,0 0,1 0,0;981 5712,0 0,0 1,0;
1319 5712,0 0,1 0,0;1319 5712,0 0,0 1,0;
1319 1320 1321,0 1 2,1 1 1,1.1166542512459372;1319 1320 1321,0 0 1,0 1 1,1.1165962375074714;1319 1320 1321,0 0 1,1 0 1,1.116599077289457;1319 1320 1321,0 1 0,0 1 1,1.1165962375074714;1319 1320 1321,0 1 0,1 1 0,1.0045013738529902;1319 1320 1321,0 1 1,1 1 0,1.0041747446784692;1319 1320 1321,0 1 1,1 0 1,1.116599077289457;1319 1320 1321,0 0 0,0 1 0,1.0024088331746503;1319 1320 1321,0 0 0,0 0 1,1.1165410635509911;1319 1320 1321,0 0 0,1 0 0,1.0021852744723525;
1320 5713,0 0,1 0,0;1320 5713,0 0,0 1,0;
645 5713,0 0,1 0,0;645 5713,0 0,0 1,0;
1321 5714,0 0,1 0,0;1321 5714,0 0,0 1,0;
5714 5715,0 0,1 0,0;5714 5715,0 0,0 1,0;
5715 5716,0 0,1 0,0;5715 5716,0 0,0 1,0;
1324 5716,0 0,1 0,0;1324 5716,0 0,0 1,0;
1324,0,1,0;
646 5717,0 0,1 0,0;646 5717,0 0,0 1,0;
1326 5717,0 0,1 0,0;1326 5717,0 0,0 1,0;
1326,0,1,0;
