1,0,1,0;
778 1978 1980 1982,0 1 2 3,1 1 1 1,1.086162429692139;778 1978 1980 1982,0 0 1 2,0 1 1 1,1.0851273984925127;778 1978 1980 1982,0 0 1 2,1 0 1 1,1.0860719445094658;778 1978 1980 1982,0 1 0 2,1 1 0 1,1.0054003222448993;778 1978 1980 1982,0 1 0 2,0 1 1 1,1.0851273984925127;778 1978 1980 1982,0 1 1 2,1 1 0 1,1.0043847312496208;778 1978 1980 1982,0 1 1 2,1 0 1 1,1.0860719445094658;778 1978 1980 1982,0 0 0 1,0 1 0 1,1.0031066184185249;778 1978 1980 1982,0 0 0 1,1 0 0 1,1.0050046283244374;778 1978 1980 1982,0 0 0 1,0 0 1 1,1.0850369133098396;778 1978 1980 1982,0 1 2 0,1 1 1 0,1.086151250071614;778 1978 1980 1982,0 1 2 0,0 1 1 1,1.0851273984925127;778 1978 1980 1982,0 1 2 1,1 1 1 0,1.086151250071614;778 1978 1980 1982,0 1 2 1,1 0 1 1,1.0860719445094658;778 1978 1980 1982,0 1 2 2,1 1 1 0,1.086151250071614;778 1978 1980 1982,0 1 2 2,1 1 0 1,1.0053358145961395;778 1978 1980 1982,0 0 1 0,0 1 1 0,1.0851162188719878;778 1978 1980 1982,0 0 1 0,1 0 1 0,1.0860607648889407;778 1978 1980 1982,0 0 1 0,0 0 1 1,1.0850369133098396;778 1978 1980 1982,0 0 1 1,0 1 1 0,1.0851162188719878;778 1978 1980 1982,0 0 1 1,0 1 0 1,1.001560625668992;778 1978 1980 1982,0 0 1 1,1 0 1 0,1.0860607648889407;778 1978 1980 1982,0 0 1 1,1 0 0 1,1.0029351784790728;778 1978 1980 1982,0 1 0 0,1 1 0 0,1.0045862807878325;778 1978 1980 1982,0 1 0 0,0 1 1 0,1.0851162188719878;778 1978 1980 1982,0 1 0 0,0 1 0 1,1.0031066184185249;778 1978 1980 1982,0 1 0 1,1 1 0 0,1.003025298228243;778 1978 1980 1982,0 1 0 1,1 0 0 1,1.0031480704908455;778 1978 1980 1982,0 1 0 1,0 1 1 0,1.0851162188719878;778 1978 1980 1982,0 1 0 1,0 0 1 1,1.0850369133098396;778 1978 1980 1982,0 1 1 0,1 1 0 0,1.0020701992630703;778 1978 1980 1982,0 1 1 0,1 0 1 0,1.0860607648889407;778 1978 1980 1982,0 1 1 0,0 1 0 1,1.0008646776018582;778 1978 1980 1982,0 1 1 0,0 0 1 1,1.0850369133098396;778 1978 1980 1982,0 1 1 1,1 1 0 0,1.0046672975402124;778 1978 1980 1982,0 1 1 1,1 0 1 0,1.0860607648889407;778 1978 1980 1982,0 1 1 1,1 0 0 1,1.004530913029761;778 1978 1980 1982,0 0 0 0,0 1 0 0,1.0014994354170474;778 1978 1980 1982,0 0 0 0,1 0 0 0,1.0029984732431088;778 1978 1980 1982,0 0 0 0,0 0 1 0,1.0850257336893145;778 1978 1980 1982,0 0 0 0,0 0 0 1,1.0015740983204193;
5343 8100,0 0,1 0,0;5343 8100,0 0,0 1,0;
8100 8101,0 0,1 0,0;8100 8101,0 0,0 1,0;
8101 8102,0 0,1 0,0;8101 8102,0 0,0 1,0;
8102 8103,0 0,1 0,0;8102 8103,0 0,0 1,0;
8103 8104,0 0,1 0,0;8103 8104,0 0,0 1,0;
8104 8105,0 0,1 0,0;8104 8105,0 0,0 1,0;
1983 8105,0 0,1 0,0;1983 8105,0 0,0 1,0;
1983,0,1,0;
523 8106,0 0,1 0,0;523 8106,0 0,0 1,0;
8106 8107,0 0,1 0,0;8106 8107,0 0,0 1,0;
8107 8108,0 0,1 0,0;8107 8108,0 0,0 1,0;
8108 8109,0 0,1 0,0;8108 8109,0 0,0 1,0;
8109 8110,0 0,1 0,0;8109 8110,0 0,0 1,0;
8110 8111,0 0,1 0,0;8110 8111,0 0,0 1,0;
8111 8112,0 0,1 0,0;8111 8112,0 0,0 1,0;
8112 8113,0 0,1 0,0;8112 8113,0 0,0 1,0;
1985 8113,0 0,1 0,0;1985 8113,0 0,0 1,0;
1986 1987 1988,0 1 2,1 1 1,1.0850257336893145;1986 1987 1988,0 0 1,1 0 1,1.0850257336893145;1986 1987 1988,0 0 1,0 1 1,1.0850257336893145;1986 1987 1988,0 1 0,1 1 0,1.0850257336893145;1986 1987 1988,0 1 0,0 1 1,1.0850257336893145;1986 1987 1988,0 1 1,1 1 0,1.0850257336893145;1986 1987 1988,0 1 1,1 0 1,1.0850257336893145;1986 1987 1988,0 0 0,1 0 0,1.0850257336893145;1986 1987 1988,0 0 0,0 1 0,1.0850257336893145;1986 1987 1988,0 0 0,0 0 1,1.0850257336893145;
1986 8114,0 0,1 0,0;1986 8114,0 0,0 1,0;
1990 8114,0 0,1 0,0;1990 8114,0 0,0 1,0;
1990,0,1,0;
1987 8115,0 0,1 0,0;1987 8115,0 0,0 1,0;
8115 8116,0 0,1 0,0;8115 8116,0 0,0 1,0;
1992 8116,0 0,1 0,0;1992 8116,0 0,0 1,0;
1992,0,1,0;
294 296 1985 1993,0 1 2 3,1 1 1 1,1.0861083049542808;294 296 1985 1993,0 0 1 2,0 1 1 1,1.086061889401061;294 296 1985 1993,0 0 1 2,1 0 1 1,1.0852956383532852;294 296 1985 1993,0 1 0 2,0 1 1 1,1.086061889401061;294 296 1985 1993,0 1 0 2,1 1 0 1,1.0858848158435301;294 296 1985 1993,0 1 1 2,1 1 0 1,1.0858848158435301;294 296 1985 1993,0 1 1 2,1 0 1 1,1.0852956383532852;294 296 1985 1993,0 0 0 1,0 1 0 1,1.08583840029031;294 296 1985 1993,0 0 0 1,0 0 1 1,1.0852492228000654;294 296 1985 1993,0 0 0 1,1 0 0 1,1.0850721492425346;294 296 1985 1993,0 1 2 0,0 1 1 1,1.086061889401061;294 296 1985 1993,0 1 2 0,1 1 1 0,1.0056602012138658;294 296 1985 1993,0 1 2 1,1 1 1 0,1.0052779155917337;294 296 1985 1993,0 1 2 1,1 0 1 1,1.0852956383532852;294 296 1985 1993,0 1 2 2,1 1 1 0,1.00459167395443;294 296 1985 1993,0 1 2 2,1 1 0 1,1.0858848158435301;294 296 1985 1993,0 0 1 0,0 1 1 0,1.0048116297762302;294 296 1985 1993,0 0 1 0,0 0 1 1,1.0852492228000654;294 296 1985 1993,0 0 1 0,1 0 1 0,1.0036016815679925;294 296 1985 1993,0 0 1 1,0 1 1 0,1.0021961783624285;294 296 1985 1993,0 0 1 1,0 1 0 1,1.08583840029031;294 296 1985 1993,0 0 1 1,1 0 1 0,1.0010582114453135;294 296 1985 1993,0 0 1 1,1 0 0 1,1.0850721492425346;294 296 1985 1993,0 1 0 0,0 1 1 0,1.0048706559698601;294 296 1985 1993,0 1 0 0,0 1 0 1,1.08583840029031;294 296 1985 1993,0 1 0 0,1 1 0 0,1.0039201469195385;294 296 1985 1993,0 1 0 1,0 1 1 0,1.0031445110858237;294 296 1985 1993,0 1 0 1,0 0 1 1,1.0852492228000654;294 296 1985 1993,0 1 0 1,1 1 0 0,1.0027840561375831;294 296 1985 1993,0 1 0 1,1 0 0 1,1.0850721492425346;294 296 1985 1993,0 1 1 0,0 1 0 1,1.08583840029031;294 296 1985 1993,0 1 1 0,0 0 1 1,1.0852492228000654;294 296 1985 1993,0 1 1 0,1 1 0 0,1.0030130874764993;294 296 1985 1993,0 1 1 0,1 0 1 0,1.0020473296807169;294 296 1985 1993,0 1 1 1,1 1 0 0,1.0051384480892658;294 296 1985 1993,0 1 1 1,1 0 1 0,1.0032096971395728;294 296 1985 1993,0 1 1 1,1 0 0 1,1.0850721492425346;294 296 1985 1993,0 0 0 0,0 1 0 0,1.003156121761033;294 296 1985 1993,0 0 0 0,0 0 1 0,1.0018107457861918;294 296 1985 1993,0 0 0 0,0 0 0 1,1.0850257336893145;294 296 1985 1993,0 0 0 0,1 0 0 0,1.0012879138265622;
292 8117,0 0,1 0,0;292 8117,0 0,0 1,0;
8117 8118,0 0,1 0,0;8117 8118,0 0,0 1,0;
1995 8118,0 0,1 0,0;1995 8118,0 0,0 1,0;
1995 1996 1997,0 1 2,1 1 1,1.0850257336893145;1995 1996 1997,0 0 1,1 0 1,1.0850257336893145;1995 1996 1997,0 0 1,0 1 1,1.0850257336893145;1995 1996 1997,0 1 0,1 1 0,1.0850257336893145;1995 1996 1997,0 1 0,0 1 1,1.0850257336893145;1995 1996 1997,0 1 1,1 1 0,1.0850257336893145;1995 1996 1997,0 1 1,1 0 1,1.0850257336893145;1995 1996 1997,0 0 0,1 0 0,1.0850257336893145;1995 1996 1997,0 0 0,0 1 0,1.0850257336893145;1995 1996 1997,0 0 0,0 0 1,1.0850257336893145;
1996 8119,0 0,1 0,0;1996 8119,0 0,0 1,0;
8119 8120,0 0,1 0,0;8119 8120,0 0,0 1,0;
8120 8121,0 0,1 0,0;8120 8121,0 0,0 1,0;
1999 8121,0 0,1 0,0;1999 8121,0 0,0 1,0;
1999,0,1,0;
1997 8122,0 0,1 0,0;1997 8122,0 0,0 1,0;
8122 8123,0 0,1 0,0;8122 8123,0 0,0 1,0;
2001 8123,0 0,1 0,0;2001 8123,0 0,0 1,0;
2001,0,1,0;
1162 8124,0 0,1 0,0;1162 8124,0 0,0 1,0;
8124 8125,0 0,1 0,0;8124 8125,0 0,0 1,0;
8125 8126,0 0,1 0,0;8125 8126,0 0,0 1,0;
8126 8127,0 0,1 0,0;8126 8127,0 0,0 1,0;
8127 8128,0 0,1 0,0;8127 8128,0 0,0 1,0;
8128 8129,0 0,1 0,0;8128 8129,0 0,0 1,0;
8129 8130,0 0,1 0,0;8129 8130,0 0,0 1,0;
2003 8130,0 0,1 0,0;2003 8130,0 0,0 1,0;
2003,0,1,0;
1163 8131,0 0,1 0,0;1163 8131,0 0,0 1,0;
8131 8132,0 0,1 0,0;8131 8132,0 0,0 1,0;
8132 8133,0 0,1 0,0;8132 8133,0 0,0 1,0;
2005 8133,0 0,1 0,0;2005 8133,0 0,0 1,0;
2005,0,1,0;
2007 8134,0 0,1 0,0;2007 8134,0 0,0 1,0;
8134 8135,0 0,1 0,0;8134 8135,0 0,0 1,0;
8135 8136,0 0,1 0,0;8135 8136,0 0,0 1,0;
8136 8137,0 0,1 0,0;8136 8137,0 0,0 1,0;
2008 8137,0 0,1 0,0;2008 8137,0 0,0 1,0;
2008 2009 2010,0 1 2,1 1 1,1.0850257336893145;2008 2009 2010,0 0 1,1 0 1,1.0850257336893145;2008 2009 2010,0 0 1,0 1 1,1.0850257336893145;2008 2009 2010,0 1 0,1 1 0,1.0850257336893145;2008 2009 2010,0 1 0,0 1 1,1.0850257336893145;2008 2009 2010,0 1 1,1 1 0,1.0850257336893145;2008 2009 2010,0 1 1,1 0 1,1.0850257336893145;2008 2009 2010,0 0 0,1 0 0,1.0850257336893145;2008 2009 2010,0 0 0,0 1 0,1.0850257336893145;2008 2009 2010,0 0 0,0 0 1,1.0850257336893145;
2012 8138,0 0,1 0,0;2012 8138,0 0,0 1,0;
8138 8139,0 0,1 0,0;8138 8139,0 0,0 1,0;
8139 8140,0 0,1 0,0;8139 8140,0 0,0 1,0;
8140 8141,0 0,1 0,0;8140 8141,0 0,0 1,0;
8141 8142,0 0,1 0,0;8141 8142,0 0,0 1,0;
2013 8142,0 0,1 0,0;2013 8142,0 0,0 1,0;
2013,0,1,0;
515 517 646 2007 2012,0 1 2 3 4,1 1 1 1 1,1.0853452074999363;515 517 646 2007 2012,0 0 1 2 3,1 0 1 1 1,1.0852909622333684;515 517 646 2007 2012,0 0 1 2 3,0 1 1 1 1,1.0851475518900207;515 517 646 2007 2012,0 1 0 2 3,1 1 0 1 1,1.0852776345657982;515 517 646 2007 2012,0 1 0 2 3,0 1 1 1 1,1.0851475518900207;515 517 646 2007 2012,0 1 1 2 3,1 1 0 1 1,1.0852776345657982;515 517 646 2007 2012,0 1 1 2 3,1 0 1 1 1,1.0852909622333684;515 517 646 2007 2012,0 0 0 1 2,1 0 0 1 1,1.0852233892992305;515 517 646 2007 2012,0 0 0 1 2,0 1 0 1 1,1.0850799789558825;515 517 646 2007 2012,0 0 0 1 2,0 0 1 1 1,1.0850933066234527;515 517 646 2007 2012,0 1 2 0 3,1 1 1 0 1,1.0853452074999363;515 517 646 2007 2012,0 1 2 0 3,0 1 1 1 1,1.0851475518900207;515 517 646 2007 2012,0 1 2 1 3,1 1 1 0 1,1.0853452074999363;515 517 646 2007 2012,0 1 2 1 3,1 0 1 1 1,1.0852909622333684;515 517 646 2007 2012,0 1 2 2 3,1 1 1 0 1,1.0853452074999363;515 517 646 2007 2012,0 1 2 2 3,1 1 0 1 1,1.0852776345657982;515 517 646 2007 2012,0 0 1 0 2,1 0 1 0 1,1.0852909622333684;515 517 646 2007 2012,0 0 1 0 2,0 1 1 0 1,1.0851475518900207;515 517 646 2007 2012,0 0 1 0 2,0 0 1 1 1,1.0850933066234527;515 517 646 2007 2012,0 0 1 1 2,1 0 1 0 1,1.0852909622333684;515 517 646 2007 2012,0 0 1 1 2,1 0 0 1 1,1.0852233892992305;515 517 646 2007 2012,0 0 1 1 2,0 1 1 0 1,1.0851475518900207;515 517 646 2007 2012,0 0 1 1 2,0 1 0 1 1,1.0850799789558825;515 517 646 2007 2012,0 1 0 0 2,1 1 0 0 1,1.0852776345657982;515 517 646 2007 2012,0 1 0 0 2,0 1 1 0 1,1.0851475518900207;515 517 646 2007 2012,0 1 0 0 2,0 1 0 1 1,1.0850799789558825;515 517 646 2007 2012,0 1 0 1 2,1 1 0 0 1,1.0852776345657982;515 517 646 2007 2012,0 1 0 1 2,1 0 0 1 1,1.0852233892992305;515 517 646 2007 2012,0 1 0 1 2,0 1 1 0 1,1.0851475518900207;515 517 646 2007 2012,0 1 0 1 2,0 0 1 1 1,1.0850933066234527;515 517 646 2007 2012,0 1 1 0 2,1 1 0 0 1,1.0852776345657982;515 517 646 2007 2012,0 1 1 0 2,1 0 1 0 1,1.0852909622333684;515 517 646 2007 2012,0 1 1 0 2,0 1 0 1 1,1.0850799789558825;515 517 646 2007 2012,0 1 1 0 2,0 0 1 1 1,1.0850933066234527;515 517 646 2007 2012,0 1 1 1 2,1 1 0 0 1,1.0852776345657982;515 517 646 2007 2012,0 1 1 1 2,1 0 1 0 1,1.0852909622333684;515 517 646 2007 2012,0 1 1 1 2,1 0 0 1 1,1.0852233892992305;515 517 646 2007 2012,0 0 0 0 1,1 0 0 0 1,1.0852233892992305;515 517 646 2007 2012,0 0 0 0 1,0 1 0 0 1,1.0850799789558825;515 517 646 2007 2012,0 0 0 0 1,0 0 1 0 1,1.0850933066234527;515 517 646 2007 2012,0 0 0 0 1,0 0 0 1 1,1.0850257336893145;515 517 646 2007 2012,0 1 2 3 0,1 1 1 1 0,1.0853452074999363;515 517 646 2007 2012,0 1 2 3 0,0 1 1 1 1,1.0851475518900207;515 517 646 2007 2012,0 1 2 3 1,1 0 1 1 1,1.0852909622333684;515 517 646 2007 2012,0 1 2 3 1,1 1 1 1 0,1.0853452074999363;515 517 646 2007 2012,0 1 2 3 2,1 1 0 1 1,1.0852776345657982;515 517 646 2007 2012,0 1 2 3 2,1 1 1 1 0,1.0853452074999363;515 517 646 2007 2012,0 1 2 3 3,1 1 1 0 1,1.0853452074999363;515 517 646 2007 2012,0 1 2 3 3,1 1 1 1 0,1.0853452074999363;515 517 646 2007 2012,0 0 1 2 0,1 0 1 1 0,1.0852909622333684;515 517 646 2007 2012,0 0 1 2 0,0 0 1 1 1,1.0850933066234527;515 517 646 2007 2012,0 0 1 2 0,0 1 1 1 0,1.0851475518900207;515 517 646 2007 2012,0 0 1 2 1,1 0 0 1 1,1.0852233892992305;515 517 646 2007 2012,0 0 1 2 1,1 0 1 1 0,1.0852909622333684;515 517 646 2007 2012,0 0 1 2 1,0 1 0 1 1,1.0850799789558825;515 517 646 2007 2012,0 0 1 2 1,0 1 1 1 0,1.0851475518900207;515 517 646 2007 2012,0 0 1 2 2,1 0 1 0 1,1.0852909622333684;515 517 646 2007 2012,0 0 1 2 2,1 0 1 1 0,1.0852909622333684;515 517 646 2007 2012,0 0 1 2 2,0 1 1 0 1,1.0851475518900207;515 517 646 2007 2012,0 0 1 2 2,0 1 1 1 0,1.0851475518900207;515 517 646 2007 2012,0 1 0 2 0,1 1 0 1 0,1.0852776345657982;515 517 646 2007 2012,0 1 0 2 0,0 1 0 1 1,1.0850799789558825;515 517 646 2007 2012,0 1 0 2 0,0 1 1 1 0,1.0851475518900207;515 517 646 2007 2012,0 1 0 2 1,1 0 0 1 1,1.0852233892992305;515 517 646 2007 2012,0 1 0 2 1,1 1 0 1 0,1.0852776345657982;515 517 646 2007 2012,0 1 0 2 1,0 0 1 1 1,1.0850933066234527;515 517 646 2007 2012,0 1 0 2 1,0 1 1 1 0,1.0851475518900207;515 517 646 2007 2012,0 1 0 2 2,1 1 0 0 1,1.0852776345657982;515 517 646 2007 2012,0 1 0 2 2,1 1 0 1 0,1.0852776345657982;515 517 646 2007 2012,0 1 0 2 2,0 1 1 0 1,1.0851475518900207;515 517 646 2007 2012,0 1 0 2 2,0 1 1 1 0,1.0851475518900207;515 517 646 2007 2012,0 1 1 2 0,1 1 0 1 0,1.0852776345657982;515 517 646 2007 2012,0 1 1 2 0,1 0 1 1 0,1.0852909622333684;515 517 646 2007 2012,0 1 1 2 0,0 1 0 1 1,1.0850799789558825;515 517 646 2007 2012,0 1 1 2 0,0 0 1 1 1,1.0850933066234527;515 517 646 2007 2012,0 1 1 2 1,1 0 0 1 1,1.0852233892992305;515 517 646 2007 2012,0 1 1 2 1,1 1 0 1 0,1.0852776345657982;515 517 646 2007 2012,0 1 1 2 1,1 0 1 1 0,1.0852909622333684;515 517 646 2007 2012,0 1 1 2 2,1 1 0 0 1,1.0852776345657982;515 517 646 2007 2012,0 1 1 2 2,1 1 0 1 0,1.0852776345657982;515 517 646 2007 2012,0 1 1 2 2,1 0 1 0 1,1.0852909622333684;515 517 646 2007 2012,0 1 1 2 2,1 0 1 1 0,1.0852909622333684;515 517 646 2007 2012,0 0 0 1 0,1 0 0 1 0,1.0852233892992305;515 517 646 2007 2012,0 0 0 1 0,0 0 0 1 1,1.0850257336893145;515 517 646 2007 2012,0 0 0 1 0,0 1 0 1 0,1.0850799789558825;515 517 646 2007 2012,0 0 0 1 0,0 0 1 1 0,1.0850933066234527;515 517 646 2007 2012,0 0 0 1 1,1 0 0 0 1,1.0852233892992305;515 517 646 2007 2012,0 0 0 1 1,1 0 0 1 0,1.0852233892992305;515 517 646 2007 2012,0 0 0 1 1,0 1 0 0 1,1.0850799789558825;515 517 646 2007 2012,0 0 0 1 1,0 1 0 1 0,1.0850799789558825;515 517 646 2007 2012,0 0 0 1 1,0 0 1 0 1,1.0850933066234527;515 517 646 2007 2012,0 0 0 1 1,0 0 1 1 0,1.0850933066234527;515 517 646 2007 2012,0 1 2 0 0,1 1 1 0 0,1.005584338542924;515 517 646 2007 2012,0 1 2 0 0,0 1 1 0 1,1.0851475518900207;515 517 646 2007 2012,0 1 2 0 0,0 1 1 1 0,1.0851475518900207;515 517 646 2007 2012,0 1 2 0 1,1 0 1 0 1,1.0852909622333684;515 517 646 2007 2012,0 1 2 0 1,1 1 1 0 0,1.0028495115220408;515 517 646 2007 2012,0 1 2 0 1,0 0 1 1 1,1.0850933066234527;515 517 646 2007 2012,0 1 2 0 1,0 1 1 1 0,1.0851475518900207;515 517 646 2007 2012,0 1 2 0 2,1 1 0 0 1,1.0852776345657982;515 517 646 2007 2012,0 1 2 0 2,1 1 1 0 0,1.0030093204760033;515 517 646 2007 2012,0 1 2 0 2,0 1 0 1 1,1.0850799789558825;515 517 646 2007 2012,0 1 2 0 2,0 1 1 1 0,1.0851475518900207;515 517 646 2007 2012,0 1 2 1 0,1 1 1 0 0,1.00321576257474;515 517 646 2007 2012,0 1 2 1 0,1 0 1 1 0,1.0852909622333684;515 517 646 2007 2012,0 1 2 1 0,0 1 1 0 1,1.0851475518900207;515 517 646 2007 2012,0 1 2 1 0,0 0 1 1 1,1.0850933066234527;515 517 646 2007 2012,0 1 2 1 1,1 0 1 0 1,1.0852909622333684;515 517 646 2007 2012,0 1 2 1 1,1 1 1 0 0,1.0047206536393192;515 517 646 2007 2012,0 1 2 1 1,1 0 1 1 0,1.0852909622333684;515 517 646 2007 2012,0 1 2 1 2,1 1 0 0 1,1.0852776345657982;515 517 646 2007 2012,0 1 2 1 2,1 1 1 0 0,1.0026257285753797;515 517 646 2007 2012,0 1 2 1 2,1 0 0 1 1,1.0852233892992305;515 517 646 2007 2012,0 1 2 1 2,1 0 1 1 0,1.0852909622333684;515 517 646 2007 2012,0 1 2 2 0,1 1 1 0 0,1.002961131850256;515 517 646 2007 2012,0 1 2 2 0,1 1 0 1 0,1.0852776345657982;515 517 646 2007 2012,0 1 2 2 0,0 1 1 0 1,1.0851475518900207;515 517 646 2007 2012,0 1 2 2 0,0 1 0 1 1,1.0850799789558825;515 517 646 2007 2012,0 1 2 2 1,1 0 1 0 1,1.0852909622333684;515 517 646 2007 2012,0 1 2 2 1,1 0 0 1 1,1.0852233892992305;515 517 646 2007 2012,0 1 2 2 1,1 1 1 0 0,1.0022963962151885;515 517 646 2007 2012,0 1 2 2 1,1 1 0 1 0,1.0852776345657982;515 517 646 2007 2012,0 1 2 2 2,1 1 0 0 1,1.0852776345657982;515 517 646 2007 2012,0 1 2 2 2,1 1 1 0 0,1.0046028389305623;515 517 646 2007 2012,0 1 2 2 2,1 1 0 1 0,1.0852776345657982;515 517 646 2007 2012,0 0 1 0 0,1 0 1 0 0,1.0047084435189566;515 517 646 2007 2012,0 0 1 0 0,0 0 1 0 1,1.0850933066234527;515 517 646 2007 2012,0 0 1 0 0,0 1 1 0 0,1.0043686017515452;515 517 646 2007 2012,0 0 1 0 0,0 0 1 1 0,1.0850933066234527;515 517 646 2007 2012,0 0 1 0 1,1 0 0 0 1,1.0852233892992305;515 517 646 2007 2012,0 0 1 0 1,1 0 1 0 0,1.001977540534106;515 517 646 2007 2012,0 0 1 0 1,0 1 0 0 1,1.0850799789558825;515 517 646 2007 2012,0 0 1 0 1,0 1 1 0 0,1.0019785363608467;515 517 646 2007 2012,0 0 1 0 1,0 0 0 1 1,1.0850257336893145;515 517 646 2007 2012,0 0 1 0 1,0 0 1 1 0,1.0850933066234527;515 517 646 2007 2012,0 0 1 1 0,1 0 1 0 0,1.0018958857703382;515 517 646 2007 2012,0 0 1 1 0,1 0 0 1 0,1.0852233892992305;515 517 646 2007 2012,0 0 1 1 0,0 0 1 0 1,1.0850933066234527;515 517 646 2007 2012,0 0 1 1 0,0 0 0 1 1,1.0850257336893145;515 517 646 2007 2012,0 0 1 1 0,0 1 1 0 0,1.0017712103637244;515 517 646 2007 2012,0 0 1 1 0,0 1 0 1 0,1.0850799789558825;515 517 646 2007 2012,0 0 1 1 1,1 0 0 0 1,1.0852233892992305;515 517 646 2007 2012,0 0 1 1 1,1 0 1 0 0,1.001639726346846;515 517 646 2007 2012,0 0 1 1 1,1 0 0 1 0,1.0852233892992305;515 517 646 2007 2012,0 0 1 1 1,0 1 0 0 1,1.0850799789558825;515 517 646 2007 2012,0 0 1 1 1,0 1 1 0 0,1.0014989475565603;515 517 646 2007 2012,0 0 1 1 1,0 1 0 1 0,1.0850799789558825;515 517 646 2007 2012,0 1 0 0 0,1 1 0 0 0,1.004239775793083;515 517 646 2007 2012,0 1 0 0 0,0 1 0 0 1,1.0850799789558825;515 517 646 2007 2012,0 1 0 0 0,0 1 1 0 0,1.0037981161318477;515 517 646 2007 2012,0 1 0 0 0,0 1 0 1 0,1.0850799789558825;515 517 646 2007 2012,0 1 0 0 1,1 0 0 0 1,1.0852233892992305;515 517 646 2007 2012,0 1 0 0 1,1 1 0 0 0,1.0018597067601434;515 517 646 2007 2012,0 1 0 0 1,0 0 1 0 1,1.0850933066234527;515 517 646 2007 2012,0 1 0 0 1,0 1 1 0 0,1.001808023921562;515 517 646 2007 2012,0 1 0 0 1,0 0 0 1 1,1.0850257336893145;515 517 646 2007 2012,0 1 0 0 1,0 1 0 1 0,1.0850799789558825;515 517 646 2007 2012,0 1 0 1 0,1 1 0 0 0,1.00228048228604;515 517 646 2007 2012,0 1 0 1 0,1 0 0 1 0,1.0852233892992305;515 517 646 2007 2012,0 1 0 1 0,0 1 0 0 1,1.0850799789558825;515 517 646 2007 2012,0 1 0 1 0,0 0 0 1 1,1.0850257336893145;515 517 646 2007 2012,0 1 0 1 0,0 1 1 0 0,1.0020264809246318;515 517 646 2007 2012,0 1 0 1 0,0 0 1 1 0,1.0850933066234527;515 517 646 2007 2012,0 1 0 1 1,1 0 0 0 1,1.0852233892992305;515 517 646 2007 2012,0 1 0 1 1,1 1 0 0 0,1.0017132147661223;515 517 646 2007 2012,0 1 0 1 1,1 0 0 1 0,1.0852233892992305;515 517 646 2007 2012,0 1 0 1 1,0 0 1 0 1,1.0850933066234527;515 517 646 2007 2012,0 1 0 1 1,0 1 1 0 0,1.0014801409838807;515 517 646 2007 2012,0 1 0 1 1,0 0 1 1 0,1.0850933066234527;515 517 646 2007 2012,0 1 1 0 0,1 1 0 0 0,1.0031200350433942;515 517 646 2007 2012,0 1 1 0 0,1 0 1 0 0,1.0029493354807653;515 517 646 2007 2012,0 1 1 0 0,0 1 0 0 1,1.0850799789558825;515 517 646 2007 2012,0 1 1 0 0,0 0 1 0 1,1.0850933066234527;515 517 646 2007 2012,0 1 1 0 0,0 1 0 1 0,1.0850799789558825;515 517 646 2007 2012,0 1 1 0 0,0 0 1 1 0,1.0850933066234527;515 517 646 2007 2012,0 1 1 0 1,1 0 0 0 1,1.0852233892992305;515 517 646 2007 2012,0 1 1 0 1,1 1 0 0 0,1.0031978667606318;515 517 646 2007 2012,0 1 1 0 1,1 0 1 0 0,1.0020346913882627;515 517 646 2007 2012,0 1 1 0 1,0 0 0 1 1,1.0850257336893145;515 517 646 2007 2012,0 1 1 0 1,0 1 0 1 0,1.0850799789558825;515 517 646 2007 2012,0 1 1 0 1,0 0 1 1 0,1.0850933066234527;515 517 646 2007 2012,0 1 1 1 0,1 1 0 0 0,1.003527125517846;515 517 646 2007 2012,0 1 1 1 0,1 0 1 0 0,1.0021785043151974;515 517 646 2007 2012,0 1 1 1 0,1 0 0 1 0,1.0852233892992305;515 517 646 2007 2012,0 1 1 1 0,0 1 0 0 1,1.0850799789558825;515 517 646 2007 2012,0 1 1 1 0,0 0 1 0 1,1.0850933066234527;515 517 646 2007 2012,0 1 1 1 0,0 0 0 1 1,1.0850257336893145;515 517 646 2007 2012,0 1 1 1 1,1 0 0 0 1,1.0852233892992305;515 517 646 2007 2012,0 1 1 1 1,1 1 0 0 0,1.0046786750885623;515 517 646 2007 2012,0 1 1 1 1,1 0 1 0 0,1.003494825264753;515 517 646 2007 2012,0 1 1 1 1,1 0 0 1 0,1.0852233892992305;515 517 646 2007 2012,0 0 0 0 0,1 0 0 0 0,1.0028456039854383;515 517 646 2007 2012,0 0 0 0 0,0 1 0 0 0,1.0029752677232446;515 517 646 2007 2012,0 0 0 0 0,0 0 1 0 0,1.0021354237737483;515 517 646 2007 2012,0 0 0 0 0,0 0 0 1 0,1.0850257336893145;515 517 646 2007 2012,0 0 0 0 0,0 0 0 0 1,1.0850257336893145;
2009 8143,0 0,1 0,0;2009 8143,0 0,0 1,0;
8143 8144,0 0,1 0,0;8143 8144,0 0,0 1,0;
2015 8144,0 0,1 0,0;2015 8144,0 0,0 1,0;
2015,0,1,0;
2010 8145,0 0,1 0,0;2010 8145,0 0,0 1,0;
2017 8145,0 0,1 0,0;2017 8145,0 0,0 1,0;
2017,0,1,0;
405 8146,0 0,1 0,0;405 8146,0 0,0 1,0;
8146 8147,0 0,1 0,0;8146 8147,0 0,0 1,0;
8147 8148,0 0,1 0,0;8147 8148,0 0,0 1,0;
